date,activity,gold,iron,oil,silver,copper,aus,chn,clp,per,copper_L1,copper_L2,copper_L3,copper_L4,copper_L5,activity_L1
01-04-11,-18.221041,"1,535.50",181.50,113.93,48.70,"9,371",0.944465433,6.5267,471.32,2.816263158,"9,400","9,858","9,720","9,740","8,375",-7.3296143
01-05-11,-17.676175,"1,536.50",169.80,102.70,38.65,"9,225",0.93676815,6.4957,467.7286364,2.775571429,"9,371","9,400","9,858","9,720","9,740",-18.221041
01-06-11,-11.706145,"1,505.50",166.80,95.42,35.02,"9,301",0.941885655,6.4746,469.4119048,2.764714286,"9,225","9,371","9,400","9,858","9,720",-17.676175
01-07-11,-16.642294,"1,628.50",175.50,95.70,39.63,"9,731",0.92755774,6.4575,462.9371429,2.741894737,"9,301","9,225","9,371","9,400","9,858",-11.706145
01-08-11,-15.235021,"1,813.50",179.90,88.81,41.35,"9,197",0.952199581,6.4036,466.7904545,2.74,"9,731","9,301","9,225","9,371","9,400",-16.642294
01-09-11,13.001233,"1,620.00",171.30,79.20,30.45,"7,132",0.978473581,6.3885,483.6938095,2.744318182,"9,197","9,731","9,301","9,225","9,371",-15.235021
01-10-11,24.974538,"1,722.00",118.40,93.19,34.24,"7,901",0.983477577,6.371,511.7442105,2.7324,"7,132","9,197","9,731","9,301","9,225",13.001233
01-11-11,12.802258,"1,746.00",130.90,100.36,31.35,"7,406",0.988924051,6.3564,508.437619,2.705619048,"7,901","7,132","9,197","9,731","9,301",24.974538
01-12-11,14.752372,"1,574.50",138.50,98.83,28.18,"7,554",0.987947046,6.3482,517.1719048,2.696894737,"7,406","7,901","7,132","9,197","9,731",12.802258
01-01-12,-44.022824,"1,744.00",142.40,98.48,33.60,"8,486",0.960153625,6.3172,501.3395455,2.693318182,"7,554","7,406","7,901","7,132","9,197",14.752372
01-02-12,-83.227869,"1,770.00",143.00,107.07,37.23,"8,585",0.931792769,6.2997,481.4885714,2.684238095,"8,486","7,554","7,406","7,901","7,132",-44.022824
01-03-12,-63.181836,"1,662.50",147.60,103.02,32.43,"8,480",0.950028501,6.3125,485.3954545,2.671590909,"8,585","8,486","7,554","7,406","7,901",-83.227869
01-04-12,-45.946956,"1,651.25",145.40,104.87,31.20,"8,530",0.966183575,6.3043,486.001,2.657666667,"8,480","8,585","8,486","7,554","7,406",-63.181836
01-05-12,-37.960074,"1,558.00",134.80,86.53,28.10,"7,517",1.002004008,6.3242,497.0880952,2.669954545,"8,530","8,480","8,585","8,486","7,554",-45.946956
01-06-12,-53.821286,"1,598.50",134.00,84.96,27.08,"7,605",1.001401963,6.3633,505.6280952,2.67115,"7,517","8,530","8,480","8,585","8,486",-37.960074
01-07-12,-41.730991,"1,622.00",117.00,88.06,28.20,"7,581",0.970873786,6.3717,491.9345,2.635761905,"7,605","7,517","8,530","8,480","8,585",-53.821286
01-08-12,-74.973158,"1,648.50",89.40,96.47,30.52,"7,577",0.954653938,6.3593,480.9940909,2.61652381,"7,581","7,605","7,517","8,530","8,480",-41.730991
01-09-12,-82.613407,"1,776.00",104.20,92.19,34.65,"8,268",0.960984048,6.32,474.9717647,2.6033,"7,577","7,581","7,605","7,517","8,530",-74.973158
01-10-12,-52.925654,"1,719.00",119.30,86.24,32.28,"7,819",0.971062342,6.2627,475.3627273,2.5881,"8,268","7,577","7,581","7,605","7,517",-82.613407
01-11-12,-45.285391,"1,726.00",115.60,88.91,34.28,"7,949",0.961076406,6.2338,480.5705,2.59915,"7,819","8,268","7,577","7,581","7,605",-52.925654
01-12-12,-63.127019,"1,664.00",144.90,91.82,29.95,"7,915",0.955566173,6.2328,477.1284211,2.567555556,"7,949","7,819","8,268","7,577","7,581",-45.285391
01-01-13,-73.634617,"1,664.75",152.50,97.49,32.03,"8,170",0.952380952,6.2215,472.6686364,2.552409091,"7,915","7,949","7,819","8,268","7,577",-63.127019
01-02-13,-77.39515,"1,588.50",151.70,92.05,28.95,"7,828",0.969932105,6.2323,472.3445,2.578526316,"8,170","7,915","7,949","7,819","8,268",-73.634617
01-03-13,-60.732203,"1,598.25",137.30,97.23,28.64,"7,583",0.966650556,6.2154,472.484,2.594526316,"7,828","8,170","7,915","7,949","7,819",-77.39515
01-04-13,-60.598128,"1,469.00",134.10,93.46,24.42,"7,074",0.963391137,6.1861,472.1372727,2.598045455,"7,583","7,828","8,170","7,915","7,949",-60.732203
01-05-13,-63.096559,"1,394.50",110.40,91.97,22.57,"7,241",1.008166146,6.1416,479.5828571,2.645681818,"7,074","7,583","7,828","8,170","7,915",-60.598128
01-06-13,-53.214076,"1,192.00",116.50,96.56,18.86,"6,751",1.059322034,6.1342,502.886,2.748421053,"7,241","7,074","7,583","7,828","8,170",-63.096559
01-07-13,-35.49824,"1,314.50",129.90,105.03,19.94,"6,805",1.09229929,6.1343,504.9622727,2.778142857,"6,751","7,241","7,074","7,583","7,828",-53.214076
01-08-13,-38.740753,"1,394.75",137.70,107.93,23.64,"7,095",1.106561912,6.1213,512.5885714,2.80247619,"6,805","6,751","7,241","7,074","7,583",-35.49824
01-09-13,4.8542901,"1,326.50",131.40,102.35,21.68,"7,291",1.074922068,6.1198,504.57,2.779761905,"7,095","6,805","6,751","7,241","7,074",-38.740753
01-10-13,16.351133,"1,324.00",131.90,96.27,22.20,"7,234",1.050530518,6.1032,500.8063636,2.770142857,"7,291","7,095","6,805","6,751","7,241",4.8542901
01-11-13,-2.5686662,"1,253.00",136.40,92.48,19.93,"7,027",1.072501073,6.0929,519.25,2.79915,"7,234","7,291","7,095","6,805","6,751",16.351133
01-12-13,30.780419,"1,201.50",134.20,98.04,19.50,"7,395",1.113585746,6.0738,529.4505,2.7861,"7,027","7,234","7,291","7,095","6,805",-2.5686662
01-01-14,-8.4500739,"1,251.00",122.60,97.53,19.31,"7,091",1.128923007,6.0509,537.0295455,2.809772727,"7,395","7,027","7,234","7,291","7,095",30.780419
01-02-14,-33.995368,"1,326.50",118.10,102.83,21.27,"7,098",1.114330287,6.0816,554.4085,2.81345,"7,091","7,395","7,027","7,234","7,291",-8.4500739
01-03-14,-7.6402477,"1,291.75",116.80,101.55,19.97,"6,636",1.100231049,6.1729,563.8433333,2.807095238,"7,098","7,091","7,395","7,027","7,234",-33.995368
01-04-14,-42.710013,"1,288.50",105.40,100.06,19.28,"6,724",1.073537305,6.2246,554.6409524,2.79525,"6,636","7,098","7,091","7,395","7,027",-7.6402477
01-05-14,-48.028939,"1,250.50",91.80,103.30,19.00,"6,996",1.074691026,6.238,555.402,2.787761905,"6,724","6,636","7,098","7,091","7,395",-42.710013
01-06-14,-56.395777,"1,315.00",93.80,105.37,20.87,"6,955",1.067805659,6.2306,553.0633333,2.795142857,"6,996","6,724","6,636","7,098","7,091",-48.028939
01-07-14,-69.95493,"1,285.25",95.60,98.23,20.69,"7,136",1.065076153,6.1984,558.2081818,2.787047619,"6,955","6,996","6,724","6,636","7,098",-56.395777
01-08-14,-53.400166,"1,285.75",87.90,97.68,19.47,"6,995",1.074229241,6.1541,579.052,2.815428571,"7,136","6,955","6,996","6,724","6,636",-69.95493
01-09-14,-35.169673,"1,216.50",77.50,91.16,17.11,"6,736",1.105950011,6.1382,593.468,2.864954545,"6,995","7,136","6,955","6,996","6,724",-53.400166
01-10-14,-36.942977,"1,164.25",78.50,80.48,16.20,"6,836",1.138822458,6.1251,589.98,2.907227273,"6,736","6,995","7,136","6,955","6,996",-35.169673
01-11-14,-17.528007,"1,182.75",69.80,65.89,15.97,"6,516",1.156871819,6.1249,592.4595,2.9263,"6,836","6,736","6,995","7,136","6,955",-36.942977
01-12-14,-55.207255,"1,199.25",71.20,53.40,15.97,"6,359",1.211093618,6.1886,612.919,2.963142857,"6,516","6,836","6,736","6,995","7,136",-17.528007
01-01-15,-77.061421,"1,260.25",61.70,48.17,16.92,"5,505",1.240079365,6.2181,620.9095238,3.00695,"6,359","6,516","6,836","6,736","6,995",-55.207255
01-02-15,-106.74721,"1,214.00",63.00,49.60,16.53,"5,881",1.282544568,6.2518,623.6175,3.08015,"5,505","6,359","6,516","6,836","6,736",-77.061421
01-03-15,-100.29407,"1,187.00",51.00,47.72,16.60,"6,051",1.294665976,6.2386,628.5031818,3.093090909,"5,881","5,505","6,359","6,516","6,836",-106.74721
01-04-15,-97.595285,"1,180.25",56.20,59.54,16.52,"6,245",1.291989664,6.201,614.727619,3.12145,"6,051","5,881","5,505","6,359","6,516",-100.29407
01-05-15,-96.808567,"1,191.40",61.40,60.26,16.67,"6,089",1.267266506,6.2035,607.5968421,3.1517,"6,245","6,051","5,881","5,505","6,359",-97.595285
01-06-15,-81.140066,"1,171.00",59.30,59.44,15.70,"5,721",1.29617628,6.2052,629.9947619,3.162428571,"6,089","6,245","6,051","5,881","5,505",-96.808567
01-07-15,-47.825689,"1,098.40",52.90,47.11,14.56,"5,220",1.350074254,6.2085,650.1395455,3.1829,"5,721","6,089","6,245","6,051","5,881",-81.140066
01-08-15,-38.815002,"1,135.00",55.70,49.19,14.44,"5,095",1.370801919,6.3383,688.1157143,3.24,"5,220","5,721","6,089","6,245","6,051",-47.825689
01-09-15,-56.575656,"1,114.00",54.40,45.15,14.65,"5,093",1.416631251,6.3676,691.7290476,3.2205,"5,095","5,220","5,721","6,089","6,245",-38.815002
01-10-15,-67.901115,"1,142.35",49.50,46.60,15.63,"5,136",1.388888889,6.3505,685.3142857,3.2503,"5,093","5,095","5,220","5,721","6,089",-56.575656
01-11-15,-98.749836,"1,061.90",42.80,41.64,14.08,"4,596",1.399384271,6.364,704.002381,3.33852381,"5,136","5,093","5,095","5,220","5,721",-67.901115
01-12-15,-109.94263,"1,062.25",42.90,37.13,13.82,"4,702",1.37988133,6.4491,704.238,3.385095238,"4,596","5,136","5,093","5,095","5,220",-98.749836
01-01-16,-139.2928,"1,111.80",41.50,33.67,14.08,"4,542",1.426330053,6.5726,721.948,3.43885,"4,702","4,596","5,136","5,093","5,095",-109.94263
01-02-16,-162.00238,"1,234.90",48.90,33.82,14.75,"4,705",1.401738155,6.5501,704.0847619,3.50752381,"4,542","4,702","4,596","5,136","5,093",-139.2928
01-03-16,-139.91357,"1,237.00",53.20,38.29,15.38,"4,856",1.332622601,6.5027,682.0677273,3.409809524,"4,705","4,542","4,702","4,596","5,136",-162.00238
01-04-16,-94.090057,"1,285.65",65.20,45.96,17.86,"5,045",1.30480167,6.4754,669.932381,3.303333333,"4,856","4,705","4,542","4,702","4,596",-139.91357
01-05-16,-92.136623,"1,212.10",49.60,49.10,16.06,"4,700",1.366493577,6.5259,681.8704545,3.336181818,"5,045","4,856","4,705","4,542","4,702",-94.090057
01-06-16,-94.20955,"1,320.75",54.20,48.22,18.36,"4,827",1.351168761,6.5892,681.0719048,3.318428571,"4,700","5,045","4,856","4,705","4,542",-92.136623
01-07-16,-78.825513,"1,342.00",58.80,41.49,20.04,"4,853",1.328197636,6.6771,657.5671429,3.300736842,"4,827","4,700","5,045","4,856","4,705",-94.20955
01-08-16,-83.847862,"1,309.25",59.00,44.71,18.74,"4,603",1.310787783,6.6466,658.8904545,3.335363636,"4,853","4,827","4,700","5,045","4,856",-78.825513
01-09-16,-63.231955,"1,322.50",55.20,48.11,19.35,"4,832",1.317349493,6.6702,668.632381,3.384454545,"4,603","4,853","4,827","4,700","5,045",-83.847862
01-10-16,-58.500751,"1,272.00",63.80,46.84,17.76,"4,828",1.313197636,6.7303,663.9221053,3.387714286,"4,832","4,603","4,853","4,827","4,700",-63.231955
01-11-16,-37.416376,"1,178.10",73.50,49.40,16.67,"5,740",1.327668614,6.8402,666.117619,3.405157895,"4,828","4,832","4,603","4,853","4,827",-58.500751
01-12-16,-39.604921,"1,159.10",81.80,53.75,16.24,"5,501",1.361285053,6.9198,667.1680952,3.397952381,"5,740","4,828","4,832","4,603","4,853",-37.416376
01-01-17,-54.42309,"1,212.80",84.00,52.76,17.29,"5,921",1.339584729,6.8907,661.1942857,3.341909091,"5,501","5,740","4,828","4,832","4,603",-39.604921
01-02-17,-72.18773,"1,255.60",91.20,54.01,18.28,"5,936",1.30480167,6.8694,643.2095,3.26185,"5,921","5,501","5,740","4,828","4,832",-54.42309
01-03-17,-31.23508,"1,244.85",79.80,50.49,18.06,"5,849",1.311991603,6.894,661.2026087,3.265478261,"5,936","5,921","5,501","5,740","4,828",-72.18773
01-04-17,-24.382923,"1,266.45",67.80,49.31,17.41,"5,689",1.327316167,6.8876,655.7433333,3.248777778,"5,849","5,936","5,921","5,501","5,740",-31.23508
01-05-17,-46.898135,"1,266.20",57.80,48.24,17.31,"5,616",1.34462821,6.8843,671.5395455,3.274545455,"5,689","5,849","5,936","5,921","5,501",-24.382923
01-06-17,-59.131659,"1,242.25",63.90,46.02,16.47,"5,908",1.322401481,6.8066,665.1533333,3.26945,"5,616","5,689","5,849","5,936","5,921",-46.898135
01-07-17,-53.809849,"1,267.55",73.80,50.16,16.76,"6,347",1.280901755,6.7694,658.1714286,3.250473684,"5,908","5,616","5,689","5,849","5,936",-59.131659
01-08-17,-30.904379,"1,311.75",77.20,47.21,17.34,"6,792",1.263423879,6.667,644.2418182,3.242818182,"6,347","5,908","5,616","5,689","5,849",-53.809849
01-09-17,-13.499643,"1,283.10",61.70,51.62,16.86,"6,485",1.254075746,6.569,625.5415789,3.247571429,"6,792","6,347","5,908","5,616","5,689",-30.904379
01-10-17,-4.9298836,"1,270.15",58.70,54.31,16.82,"6,802",1.284026708,6.6254,629.5465,3.252454545,"6,485","6,792","6,347","5,908","5,616",-13.499643
01-11-17,-7.0982533,"1,280.20",68.16,57.35,16.57,"6,761",1.312335958,6.62,633.767619,3.242333333,"6,802","6,485","6,792","6,347","5,908",-4.9298836
01-12-17,3.595429,"1,296.50",72.40,60.41,16.87,"7,157",1.307531381,6.5932,636.9236842,3.248315789,"6,761","6,802","6,485","6,792","6,347",-7.0982533
01-01-18,-23.153224,"1,345.05",72.05,64.77,17.23,"7,101",1.256913022,6.4233,605.5286364,3.216619048,"7,157","6,761","6,802","6,485","6,792",3.595429
01-02-18,-33.186602,"1,317.85",78.02,61.42,16.44,"6,953",1.271132579,6.3183,596.839,3.24955,"7,101","7,157","6,761","6,802","6,485",-23.153224
01-03-18,-30.460117,"1,323.85",64.89,64.86,16.28,"6,685",1.28882588,6.3174,603.4452381,3.25325,"6,953","7,101","7,157","6,761","6,802",-33.186602
01-04-18,-32.745362,"1,313.20",65.65,68.51,16.38,"6,783",1.301405518,6.2967,600.547619,3.23165,"6,685","6,953","7,101","7,157","6,761",-30.460117
01-05-18,-19.242576,"1,305.35",64.88,66.98,16.55,"6,825",1.328903654,6.3701,626.1190476,3.274863636,"6,783","6,685","6,953","7,101","7,157",-32.745362
01-06-18,-14.705617,"1,250.45",64.73,74.13,16.03,"6,646",1.333688984,6.4651,636.1461905,3.2722,"6,825","6,783","6,685","6,953","7,101",-19.242576
01-07-18,5.3004072,"1,220.95",67.67,69.25,15.43,"6,213",1.350803728,6.7164,652.407,3.27852381,"6,646","6,825","6,783","6,685","6,953",-14.705617
01-08-18,8.8586879,"1,202.45",66.03,69.79,14.66,"6,019",1.365187713,6.8453,656.2509091,3.289619048,"6,213","6,646","6,825","6,783","6,685",5.3004072
01-09-18,-7.8823753,"1,187.25",68.11,73.11,14.31,"6,180",1.387732445,6.8551,680.9147059,3.31285,"6,019","6,213","6,646","6,825","6,783",8.8586879
01-10-18,-1.3978688,"1,214.95",73.96,65.31,14.34,"6,073",1.406271973,6.9191,676.8409091,3.335363636,"6,180","6,019","6,213","6,646","6,825",-7.8823753
01-11-18,-27.101514,"1,217.55",64.77,50.78,14.24,"6,238",1.37988133,6.9367,677.612,3.3768,"6,073","6,180","6,019","6,213","6,646",-1.3978688
01-12-18,-15.675063,"1,281.65",71.30,45.10,15.47,"5,965",1.394894685,6.8837,681.9868421,3.366315789,"6,238","6,073","6,180","6,019","6,213",-27.101514
01-01-19,-38.27425,"1,323.25",84.45,53.79,16.08,"6,148",1.398405817,6.7863,677.0618182,3.345363636,"5,965","6,238","6,073","6,180","6,019",-15.675063
01-02-19,-90.819833,"1,319.15",83.43,57.16,15.82,"6,536",1.401345291,6.7367,656.3045,3.3231,"6,148","5,965","6,238","6,073","6,180",-38.27425
01-03-19,-83.205416,"1,295.40",86.37,60.14,15.10,"6,485",1.4120305,6.7119,667.6785714,3.306238095,"6,536","6,148","5,965","6,238","6,073",-90.819833
01-04-19,-70.617889,"1,282.30",93.79,63.78,14.99,"6,442",1.406271973,6.7161,667.3990476,3.3056,"6,485","6,536","6,148","5,965","6,238",-83.205416
01-05-19,-41.199456,"1,295.55",97.76,53.44,14.48,"5,781",1.439884809,6.8519,692.0038095,3.334181818,"6,442","6,485","6,536","6,148","5,965",-70.617889
01-06-19,-28.478126,"1,409.00",112.90,58.17,15.22,"5,972",1.439677512,6.8977,692.409,3.32745,"5,781","6,442","6,485","6,536","6,148",-41.199456
01-07-19,18.033156,"1,427.55",115.55,58.48,16.48,"5,926",1.43307538,6.8775,686.0595455,3.292095238,"5,972","5,781","6,442","6,485","6,536",-28.478126
01-08-19,23.868835,"1,528.40",84.64,55.02,18.39,"5,678",1.47601476,7.0629,713.7033333,3.37932,"5,926","5,972","5,781","6,442","6,485",18.033156
01-09-19,36.761867,"1,485.30",92.24,54.04,17.26,"5,728",1.467351431,7.1137,718.4422222,3.359142857,"5,678","5,926","5,972","5,781","6,442",23.868835
01-10-19,15.539343,"1,510.95",82.75,53.97,18.06,"5,825",1.471020888,7.0961,721.0322727,3.36152381,"5,728","5,678","5,926","5,972","5,781",36.761867
01-11-19,-9.7302183,"1,460.15",86.01,55.42,16.97,"5,854",1.464772228,7.0199,776.53,3.3737,"5,825","5,728","5,678","5,926","5,972",15.539343
01-12-19,-12.594487,"1,523.00",90.92,61.11,18.05,"6,156",1.452011035,7.0137,770.3905,3.357380952,"5,854","5,825","5,728","5,678","5,926",-9.7302183
01-01-20,-80.397625,"1,584.20",81.35,51.58,17.89,"5,570",1.459640928,6.9184,772.6477273,3.328909091,"6,156","5,854","5,825","5,728","5,678",-12.594487
01-02-20,-122.22499,"1,609.85",82.93,44.78,17.19,"5,573",1.50060024,6.9967,796.3795,3.39175,"5,570","6,156","5,854","5,825","5,728",-80.397625
01-03-20,-95.105749,"1,608.95",82.69,20.46,13.93,"4,797",1.608234159,7.0205,839.3754545,3.493772727,"5,573","5,570","6,156","5,854","5,825",-122.22499
01-04-20,-84.181649,"1,702.75",82.37,18.73,15.34,"5,231",1.584283904,7.0708,853.3790476,3.4002,"4,797","5,573","5,570","6,156","5,854",-95.105749
01-05-20,-114.52106,"1,728.70",99.50,35.52,17.59,"5,333",1.534448366,7.1016,821.8052632,3.42355,"5,231","4,797","5,573","5,570","6,156",-84.181649
01-06-20,-29.62497,"1,768.10",98.45,39.22,17.85,"6,038",1.449485433,7.0816,793.7180952,3.471857143,"5,333","5,231","4,797","5,573","5,570",-114.52106
01-07-20,5.4527034,"1,964.90",108.90,40.05,24.07,"6,447",1.420454545,7.0041,784.7290909,3.519181818,"6,038","5,333","5,231","4,797","5,573",-29.62497
01-08-20,-2.2543195,"1,957.35",122.53,42.56,27.35,"6,728",1.388310426,6.927,784.6619048,3.565904762,"6,447","6,038","5,333","5,231","4,797",5.4527034
01-09-20,-9.5048846,"1,886.90",123.98,40.00,23.73,"6,610",1.38427464,6.8106,773.402381,3.557045455,"6,728","6,447","6,038","5,333","5,231",-2.2543195
01-10-20,5.0508391,"1,881.85",120.19,35.62,23.63,"6,695",1.404297149,6.7254,788.2671429,3.597772727,"6,610","6,728","6,447","6,038","5,333",-9.5048846
01-11-20,-27.354269,"1,762.55",129.31,45.15,22.15,"7,675",1.375515818,6.6029,762.8847619,3.610904762,"6,695","6,610","6,728","6,447","6,038",5.0508391
01-12-20,-22.374909,"1,891.10",158.15,48.32,26.49,"7,742",1.327668614,6.5393,734.733,3.605571429,"7,675","6,695","6,610","6,728","6,447",-27.354269
01-01-21,6.2837153,"1,863.80",168.13,52.13,27.42,"7,877",1.294330831,6.4672,723.556,3.6266,"7,742","7,675","6,695","6,610","6,728",-22.374909
01-02-21,-3.9413949,"1,742.85",165.61,61.51,26.69,"9,173",1.289823294,6.4601,722.6265,3.64755,"7,877","7,742","7,675","6,695","6,610",6.2837153
01-03-21,25.405002,"1,691.05",166.90,59.14,24.00,"8,851",1.297016861,6.5109,726.366087,3.710347826,"9,173","7,877","7,742","7,675","6,695",-3.9413949
01-04-21,45.322725,"1,767.65",179.63,63.45,25.88,"9,949",1.298532658,6.5186,707.8452381,3.7036,"8,851","9,173","7,877","7,742","7,675",25.405002
01-05-21,62.888395,"1,899.95",205.73,66.26,27.63,"10,160",1.288161793,6.4321,712.2595,3.776380952,"9,949","8,851","9,173","7,877","7,742",45.322725
01-06-21,61.149429,"1,763.15",214.55,73.47,25.77,"9,385",1.308386759,6.425,726.5445,3.915761905,"10,160","9,949","8,851","9,173","7,877",62.888395
01-07-21,69.240986,"1,825.75",211.99,73.81,25.49,"9,748",1.348254011,6.4763,750.4404762,3.9445,"9,385","10,160","9,949","8,851","9,173",61.149429
01-08-21,84.432877,"1,814.85",159.25,68.47,24.04,"9,463",1.369112815,6.4768,779.8281818,4.09,"9,748","9,385","10,160","9,949","8,851",69.240986
01-09-21,98.384117,"1,742.80",119.65,75.20,21.53,"9,041",1.36761488,6.4563,783.6261905,4.110636364,"9,463","9,748","9,385","10,160","9,949",84.432877
01-10-21,109.3385,"1,769.15",121.23,83.45,24.01,"9,955",1.349163519,6.4172,813.9505,4.0187,"9,041","9,463","9,748","9,385","10,160",98.384117
01-11-21,53.682747,"1,804.40",94.97,66.04,22.87,"9,605",1.368550705,6.3889,812.6247619,4.023333333,"9,955","9,041","9,463","9,748","9,385",109.3385
01-12-21,54.923311,"1,820.10",112.50,75.28,23.09,"9,692",1.397624039,6.3693,849.1219048,4.042318182,"9,605","9,955","9,041","9,463","9,748",53.682747
01-01-22,6.9705739,"1,795.25",131.15,89.06,22.49,"9,620",1.39275766,6.3556,822.05,3.89347619,"9,692","9,605","9,955","9,041","9,463",54.923311
01-02-22,10.542795,"1,909.85",141.99,95.98,24.35,"9,974",1.394894685,6.3436,807.068,3.7952,"9,620","9,692","9,605","9,955","9,041",6.9705739
01-03-22,39.181432,"1,942.15",150.84,100.48,24.81,"10,337",1.356116084,6.3446,799.1873913,3.742913043,"9,974","9,620","9,692","9,605","9,955",10.542795
01-04-22,28.523163,"1,911.30",150.77,104.54,23.44,"9,821",1.357957632,6.431,815.123,3.744157895,"10,337","9,974","9,620","9,692","9,605",39.181432
01-05-22,55.96403,"1,838.70",133.51,114.33,21.77,"9,501",1.420252805,6.699,849.39,3.7615,"9,821","10,337","9,974","9,620","9,692",28.523163
01-06-22,34.092706,"1,817.00",130.00,107.56,20.41,"8,245",1.423487544,6.6952,857.7695,3.751714286,"9,501","9,821","10,337","9,974","9,620",55.96403
01-07-22,20.296654,"1,753.40",107.22,101.06,20.06,"7,801",1.458576429,6.7352,953.7061905,3.907052632,"8,245","9,501","9,821","10,337","9,974",34.092706
01-08-22,-18.364639,"1,715.90",104.76,89.99,17.95,"7,721",1.436575205,6.8007,904.3522727,3.877681818,"7,801","8,245","9,501","9,821","10,337",20.296654
01-09-22,-13.436164,"1,671.75",98.31,79.76,19.02,"7,647",1.499025633,7.0195,921.0075,3.901318182,"7,721","7,801","8,245","9,501","9,821",-18.364639
01-10-22,6.1191379,"1,639.00",92.43,86.49,19.17,"7,525",1.569858713,7.1902,955.8947368,3.982142857,"7,647","7,721","7,801","8,245","9,501",-13.436164
01-11-22,-27.314611,"1,753.50",93.25,80.38,21.56,"8,198",1.516070346,7.1812,917.0528571,3.880904762,"7,525","7,647","7,721","7,801","8,245",6.1191379
01-12-22,-16.077195,"1,812.35",111.28,80.11,23.95,"8,387",1.481920569,6.9717,875.6614286,3.83455,"8,198","7,525","7,647","7,721","7,801",-27.314611
01-01-23,-63.331949,1923.9,123.37,78.9,23.00,9075,1.437814522,6.7904,826.3357143,3.835809524,"8,387","8,198","7,525","7,647","7,721",-16.077195
01-02-23,-95.850243,1824.6,125.75,76.88,20.53,8844,1.450747135,6.838,798.2575,3.84385,"9,075","8,387","8,198","7,525","7,647",-63.331949
01-03-23,-19.524221,1979.7,127.06,75.63,23.89,8935,1.497902936,6.8909,809.503913,3.782304348,"8,844","9,075","8,387","8,198","7,525",-95.850243
